window,quantile,barrier,horizon,entry_timestamp,exit_timestamp,pnl_points,pnl_R,exit_reason,holding_bars
4,0.8,0.75R,10,2025-10-06 15:43:00-04:00,2025-10-06 15:47:00-04:00,15.0,0.75,target,4
4,0.8,0.75R,10,2025-10-06 15:56:00-04:00,2025-10-06 16:01:00-04:00,15.0,0.75,target,5
4,0.8,0.75R,10,2025-10-06 16:05:00-04:00,2025-10-06 16:15:00-04:00,8.75,0.4375,timeout,10
4,0.8,0.75R,10,2025-10-06 16:22:00-04:00,2025-10-06 16:32:00-04:00,-2.0,-0.1,timeout,10
4,0.8,0.75R,10,2025-10-07 10:28:00-04:00,2025-10-07 10:33:00-04:00,-20.0,-1.0,stop,5
4,0.8,0.75R,10,2025-10-07 10:36:00-04:00,2025-10-07 10:38:00-04:00,15.0,0.75,target,2
4,0.8,0.75R,10,2025-10-07 10:39:00-04:00,2025-10-07 10:49:00-04:00,-1.5,-0.075,timeout,10
4,0.8,0.75R,10,2025-10-07 10:50:00-04:00,2025-10-07 10:57:00-04:00,15.0,0.75,target,7
4,0.8,0.75R,10,2025-10-07 10:59:00-04:00,2025-10-07 11:03:00-04:00,15.0,0.75,target,4
4,0.8,0.75R,10,2025-10-07 11:04:00-04:00,2025-10-07 11:05:00-04:00,15.0,0.75,target,1
4,0.8,0.75R,10,2025-10-07 11:46:00-04:00,2025-10-07 11:48:00-04:00,15.0,0.75,target,2
4,0.8,0.75R,10,2025-10-07 11:49:00-04:00,2025-10-07 11:54:00-04:00,-20.0,-1.0,stop,5
4,0.8,0.75R,10,2025-10-07 13:54:00-04:00,2025-10-07 14:01:00-04:00,15.0,0.75,target,7
4,0.8,0.75R,10,2025-10-07 14:03:00-04:00,2025-10-07 14:08:00-04:00,-20.0,-1.0,stop,5
4,0.8,0.75R,10,2025-10-08 10:47:00-04:00,2025-10-08 10:56:00-04:00,15.0,0.75,target,9
4,0.8,0.75R,10,2025-10-08 10:57:00-04:00,2025-10-08 11:01:00-04:00,-20.0,-1.0,stop,4
4,0.8,0.75R,10,2025-10-08 12:48:00-04:00,2025-10-08 12:58:00-04:00,-0.75,-0.0375,timeout,10
4,0.8,0.75R,10,2025-10-08 14:50:00-04:00,2025-10-08 15:00:00-04:00,-0.75,-0.0375,timeout,10
4,0.8,0.75R,10,2025-10-09 09:54:00-04:00,2025-10-09 09:56:00-04:00,15.0,0.75,target,2
4,0.8,0.75R,10,2025-10-09 10:28:00-04:00,2025-10-09 10:31:00-04:00,15.0,0.75,target,3
4,0.8,0.75R,10,2025-10-09 10:32:00-04:00,2025-10-09 10:40:00-04:00,15.0,0.75,target,8
4,0.8,0.75R,10,2025-10-09 10:42:00-04:00,2025-10-09 10:45:00-04:00,15.0,0.75,target,3
4,0.8,0.75R,10,2025-10-09 10:46:00-04:00,2025-10-09 10:47:00-04:00,-20.0,-1.0,stop,1
4,0.8,0.75R,10,2025-10-09 10:48:00-04:00,2025-10-09 10:50:00-04:00,-20.0,-1.0,stop,2
4,0.8,0.75R,10,2025-10-09 11:35:00-04:00,2025-10-09 11:39:00-04:00,-20.0,-1.0,stop,4
4,0.8,0.75R,10,2025-10-09 11:42:00-04:00,2025-10-09 11:49:00-04:00,-20.0,-1.0,stop,7
4,0.8,0.75R,10,2025-10-09 12:41:00-04:00,2025-10-09 12:42:00-04:00,15.0,0.75,target,1
4,0.8,0.75R,10,2025-10-09 12:58:00-04:00,2025-10-09 13:04:00-04:00,15.0,0.75,target,6
4,0.8,0.75R,10,2025-10-09 13:14:00-04:00,2025-10-09 13:18:00-04:00,15.0,0.75,target,4
4,0.8,0.75R,10,2025-10-09 13:36:00-04:00,2025-10-09 13:38:00-04:00,-20.0,-1.0,stop,2
4,0.8,0.75R,10,2025-10-09 16:33:00-04:00,2025-10-09 16:43:00-04:00,-5.25,-0.2625,timeout,10
4,0.8,0.75R,10,2025-10-10 15:33:00-04:00,2025-10-10 15:35:00-04:00,15.0,0.75,target,2
4,0.8,0.75R,10,2025-10-10 15:36:00-04:00,2025-10-10 15:38:00-04:00,15.0,0.75,target,2
4,0.8,0.75R,10,2025-10-13 13:26:00-04:00,2025-10-13 13:36:00-04:00,1.5,0.075,timeout,10
4,0.8,0.75R,10,2025-10-13 13:38:00-04:00,2025-10-13 13:48:00-04:00,-3.25,-0.1625,timeout,10
4,0.8,0.75R,10,2025-10-13 14:47:00-04:00,2025-10-13 14:54:00-04:00,15.0,0.75,target,7
4,0.8,0.75R,10,2025-10-13 14:55:00-04:00,2025-10-13 15:02:00-04:00,15.0,0.75,target,7
4,0.8,0.75R,10,2025-10-13 15:03:00-04:00,2025-10-13 15:07:00-04:00,-20.0,-1.0,stop,4
4,0.8,0.75R,10,2025-10-14 14:43:00-04:00,2025-10-14 14:47:00-04:00,-20.0,-1.0,stop,4
4,0.8,0.75R,10,2025-10-14 15:33:00-04:00,2025-10-14 15:37:00-04:00,15.0,0.75,target,4
4,0.8,0.75R,10,2025-10-15 11:13:00-04:00,2025-10-15 11:16:00-04:00,-20.0,-1.0,stop,3
4,0.8,0.75R,10,2025-10-15 11:17:00-04:00,2025-10-15 11:27:00-04:00,-16.75,-0.8375,timeout,10
4,0.8,0.75R,10,2025-10-15 11:30:00-04:00,2025-10-15 11:33:00-04:00,15.0,0.75,target,3
4,0.8,0.75R,10,2025-10-15 11:34:00-04:00,2025-10-15 11:35:00-04:00,15.0,0.75,target,1
4,0.8,0.75R,10,2025-10-15 11:36:00-04:00,2025-10-15 11:37:00-04:00,15.0,0.75,target,1
4,0.8,0.75R,10,2025-10-15 12:56:00-04:00,2025-10-15 12:59:00-04:00,15.0,0.75,target,3
4,0.8,0.75R,10,2025-10-15 15:37:00-04:00,2025-10-15 15:40:00-04:00,15.0,0.75,target,3
4,0.8,0.75R,10,2025-10-15 15:51:00-04:00,2025-10-15 15:55:00-04:00,15.0,0.75,target,4
4,0.8,0.75R,10,2025-10-15 15:56:00-04:00,2025-10-15 15:57:00-04:00,-20.0,-1.0,stop,1
4,0.8,0.75R,10,2025-10-16 11:27:00-04:00,2025-10-16 11:28:00-04:00,15.0,0.75,target,1
4,0.8,0.75R,10,2025-10-16 11:29:00-04:00,2025-10-16 11:31:00-04:00,15.0,0.75,target,2
4,0.8,0.75R,10,2025-10-17 15:56:00-04:00,2025-10-17 16:06:00-04:00,-20.0,-1.0,stop,10
4,0.8,0.75R,10,2025-10-20 12:21:00-04:00,2025-10-20 12:31:00-04:00,-2.5,-0.125,timeout,10
4,0.8,0.75R,10,2025-10-20 12:37:00-04:00,2025-10-20 12:47:00-04:00,-3.25,-0.1625,timeout,10
4,0.8,0.75R,10,2025-10-20 14:40:00-04:00,2025-10-20 14:47:00-04:00,15.0,0.75,target,7
4,0.8,0.75R,10,2025-10-20 14:51:00-04:00,2025-10-20 15:01:00-04:00,-16.5,-0.825,timeout,10
4,0.8,0.75R,10,2025-10-20 16:00:00-04:00,2025-10-20 16:10:00-04:00,-7.0,-0.35,timeout,10
4,0.8,0.75R,10,2025-10-21 12:58:00-04:00,2025-10-21 13:01:00-04:00,15.0,0.75,target,3
4,0.8,0.75R,10,2025-10-21 13:02:00-04:00,2025-10-21 13:03:00-04:00,15.0,0.75,target,1
4,0.8,0.75R,10,2025-10-21 13:04:00-04:00,2025-10-21 13:07:00-04:00,-20.0,-1.0,stop,3
4,0.8,0.75R,10,2025-10-22 10:15:00-04:00,2025-10-22 10:16:00-04:00,15.0,0.75,target,1
4,0.8,0.75R,10,2025-10-22 12:20:00-04:00,2025-10-22 12:21:00-04:00,15.0,0.75,target,1
4,0.8,0.75R,10,2025-10-22 12:22:00-04:00,2025-10-22 12:25:00-04:00,15.0,0.75,target,3
4,0.8,0.75R,10,2025-10-22 12:28:00-04:00,2025-10-22 12:31:00-04:00,-20.0,-1.0,both_hit,3
4,0.8,0.75R,10,2025-10-23 11:45:00-04:00,2025-10-23 11:47:00-04:00,-20.0,-1.0,stop,2
4,0.8,0.75R,10,2025-10-23 15:43:00-04:00,2025-10-23 15:51:00-04:00,15.0,0.75,target,8
4,0.8,0.75R,10,2025-10-24 10:31:00-04:00,2025-10-24 10:34:00-04:00,-20.0,-1.0,stop,3
4,0.8,0.75R,10,2025-10-24 10:54:00-04:00,2025-10-24 10:57:00-04:00,15.0,0.75,target,3
4,0.8,0.75R,10,2025-10-24 10:58:00-04:00,2025-10-24 11:04:00-04:00,-20.0,-1.0,stop,6
4,0.8,0.75R,10,2025-10-24 11:56:00-04:00,2025-10-24 12:00:00-04:00,-20.0,-1.0,stop,4
4,0.8,0.75R,10,2025-10-24 15:42:00-04:00,2025-10-24 15:52:00-04:00,1.0,0.05,timeout,10
4,0.8,0.75R,10,2025-10-24 15:53:00-04:00,2025-10-24 15:56:00-04:00,15.0,0.75,target,3
4,0.8,0.75R,10,2025-10-24 16:02:00-04:00,2025-10-24 16:12:00-04:00,4.75,0.2375,timeout,10
4,0.8,0.75R,10,2025-10-24 16:13:00-04:00,2025-10-24 16:23:00-04:00,-2.25,-0.1125,timeout,10
4,0.8,0.75R,10,2025-10-27 13:25:00-04:00,2025-10-27 13:35:00-04:00,-13.0,-0.65,timeout,10
4,0.8,0.75R,10,2025-10-28 10:27:00-04:00,2025-10-28 10:32:00-04:00,15.0,0.75,target,5
4,0.8,0.75R,10,2025-10-28 10:33:00-04:00,2025-10-28 10:38:00-04:00,-20.0,-1.0,stop,5
4,0.8,0.75R,10,2025-10-28 10:40:00-04:00,2025-10-28 10:46:00-04:00,15.0,0.75,target,6
4,0.8,0.75R,10,2025-10-28 10:47:00-04:00,2025-10-28 10:48:00-04:00,-20.0,-1.0,stop,1
4,0.8,0.75R,10,2025-10-28 15:51:00-04:00,2025-10-28 16:01:00-04:00,15.0,0.75,target,10
4,0.8,0.75R,10,2025-10-28 16:06:00-04:00,2025-10-28 16:16:00-04:00,-1.5,-0.075,timeout,10
4,0.8,0.75R,10,2025-10-29 10:50:00-04:00,2025-10-29 10:51:00-04:00,15.0,0.75,target,1
4,0.8,0.75R,10,2025-10-29 11:04:00-04:00,2025-10-29 11:11:00-04:00,15.0,0.75,target,7
4,0.8,0.75R,10,2025-10-29 11:12:00-04:00,2025-10-29 11:20:00-04:00,-20.0,-1.0,stop,8
4,0.8,0.75R,10,2025-10-29 11:38:00-04:00,2025-10-29 11:48:00-04:00,2.25,0.1125,timeout,10
4,0.8,0.75R,10,2025-10-29 11:49:00-04:00,2025-10-29 11:59:00-04:00,-9.0,-0.45,timeout,10
4,0.8,0.75R,10,2025-10-29 12:05:00-04:00,2025-10-29 12:15:00-04:00,-10.5,-0.525,timeout,10
4,0.8,0.75R,10,2025-10-29 13:26:00-04:00,2025-10-29 13:36:00-04:00,-10.25,-0.5125,timeout,10
4,0.8,0.75R,10,2025-10-30 11:39:00-04:00,2025-10-30 11:41:00-04:00,15.0,0.75,target,2
4,0.8,0.75R,10,2025-10-30 11:42:00-04:00,2025-10-30 11:45:00-04:00,-20.0,-1.0,stop,3
4,0.8,0.75R,10,2025-10-30 11:48:00-04:00,2025-10-30 11:50:00-04:00,-20.0,-1.0,stop,2
4,0.8,0.75R,10,2025-10-30 11:52:00-04:00,2025-10-30 11:56:00-04:00,-20.0,-1.0,stop,4
4,0.8,0.75R,10,2025-10-30 12:53:00-04:00,2025-10-30 12:56:00-04:00,-20.0,-1.0,stop,3
4,0.8,0.75R,10,2025-10-30 13:03:00-04:00,2025-10-30 13:06:00-04:00,15.0,0.75,target,3
4,0.8,0.75R,10,2025-10-30 13:07:00-04:00,2025-10-30 13:09:00-04:00,-20.0,-1.0,stop,2
4,0.8,0.75R,10,2025-10-30 14:15:00-04:00,2025-10-30 14:17:00-04:00,15.0,0.75,target,2
4,0.8,0.75R,10,2025-10-30 14:19:00-04:00,2025-10-30 14:22:00-04:00,15.0,0.75,target,3
4,0.8,0.75R,10,2025-10-30 15:02:00-04:00,2025-10-30 15:07:00-04:00,15.0,0.75,target,5
4,0.8,0.75R,10,2025-10-30 15:11:00-04:00,2025-10-30 15:17:00-04:00,15.0,0.75,target,6
4,0.8,0.75R,10,2025-10-30 15:18:00-04:00,2025-10-30 15:22:00-04:00,15.0,0.75,target,4
4,0.8,0.75R,10,2025-10-30 15:23:00-04:00,2025-10-30 15:25:00-04:00,-20.0,-1.0,stop,2
4,0.8,0.75R,10,2025-10-30 15:58:00-04:00,2025-10-30 16:01:00-04:00,-20.0,-1.0,both_hit,3
4,0.8,0.75R,10,2025-10-31 09:51:00-04:00,2025-10-31 09:54:00-04:00,-20.0,-1.0,stop,3
4,0.8,0.75R,10,2025-10-31 10:04:00-04:00,2025-10-31 10:05:00-04:00,15.0,0.75,target,1
4,0.8,0.75R,10,2025-10-31 11:29:00-04:00,2025-10-31 11:38:00-04:00,15.0,0.75,target,9
4,0.8,0.75R,10,2025-10-31 11:43:00-04:00,2025-10-31 11:45:00-04:00,-20.0,-1.0,both_hit,2
4,0.8,0.75R,10,2025-10-31 13:11:00-04:00,2025-10-31 13:13:00-04:00,15.0,0.75,target,2
4,0.8,0.75R,10,2025-10-31 13:14:00-04:00,2025-10-31 13:17:00-04:00,15.0,0.75,target,3
4,0.8,0.75R,10,2025-10-31 13:19:00-04:00,2025-10-31 13:20:00-04:00,15.0,0.75,target,1
4,0.8,0.75R,10,2025-10-31 13:21:00-04:00,2025-10-31 13:26:00-04:00,-20.0,-1.0,stop,5
4,0.8,0.75R,10,2025-11-03 10:01:00-05:00,2025-11-03 10:06:00-05:00,15.0,0.75,target,5
4,0.8,0.75R,10,2025-11-03 10:07:00-05:00,2025-11-03 10:09:00-05:00,-20.0,-1.0,stop,2
4,0.8,0.75R,10,2025-11-03 10:17:00-05:00,2025-11-03 10:18:00-05:00,-20.0,-1.0,stop,1
4,0.8,0.75R,10,2025-11-03 10:27:00-05:00,2025-11-03 10:31:00-05:00,15.0,0.75,target,4
4,0.8,0.75R,10,2025-11-03 11:28:00-05:00,2025-11-03 11:31:00-05:00,15.0,0.75,target,3
4,0.8,0.75R,10,2025-11-03 14:02:00-05:00,2025-11-03 14:04:00-05:00,15.0,0.75,target,2
4,0.8,0.75R,10,2025-11-03 14:05:00-05:00,2025-11-03 14:14:00-05:00,-20.0,-1.0,stop,9
4,0.8,0.75R,10,2025-11-03 14:15:00-05:00,2025-11-03 14:19:00-05:00,15.0,0.75,target,4
4,0.8,0.75R,10,2025-11-03 14:20:00-05:00,2025-11-03 14:30:00-05:00,0.5,0.025,timeout,10
4,0.8,0.75R,10,2025-11-03 14:42:00-05:00,2025-11-03 14:43:00-05:00,15.0,0.75,target,1
4,0.8,0.75R,10,2025-11-03 15:31:00-05:00,2025-11-03 15:36:00-05:00,15.0,0.75,target,5
4,0.8,0.75R,10,2025-11-03 15:49:00-05:00,2025-11-03 15:59:00-05:00,-17.75,-0.8875,timeout,10
4,0.8,0.75R,10,2025-11-04 10:50:00-05:00,2025-11-04 10:52:00-05:00,15.0,0.75,target,2
4,0.8,0.75R,10,2025-11-04 10:56:00-05:00,2025-11-04 10:57:00-05:00,15.0,0.75,target,1
4,0.8,0.75R,10,2025-11-04 10:58:00-05:00,2025-11-04 11:01:00-05:00,-20.0,-1.0,stop,3
4,0.8,0.75R,10,2025-11-04 11:04:00-05:00,2025-11-04 11:12:00-05:00,15.0,0.75,target,8
4,0.8,0.75R,10,2025-11-04 13:20:00-05:00,2025-11-04 13:22:00-05:00,-20.0,-1.0,stop,2
4,0.8,0.75R,10,2025-11-04 13:27:00-05:00,2025-11-04 13:28:00-05:00,15.0,0.75,target,1
4,0.8,0.75R,10,2025-11-04 13:29:00-05:00,2025-11-04 13:31:00-05:00,-20.0,-1.0,stop,2
4,0.8,0.75R,10,2025-11-04 13:33:00-05:00,2025-11-04 13:40:00-05:00,15.0,0.75,target,7
4,0.8,0.75R,10,2025-11-04 14:32:00-05:00,2025-11-04 14:37:00-05:00,15.0,0.75,target,5
4,0.8,0.75R,10,2025-11-04 14:38:00-05:00,2025-11-04 14:39:00-05:00,15.0,0.75,target,1
4,0.8,0.75R,10,2025-11-04 14:40:00-05:00,2025-11-04 14:44:00-05:00,15.0,0.75,target,4
4,0.8,0.75R,10,2025-11-04 15:57:00-05:00,2025-11-04 15:59:00-05:00,-20.0,-1.0,stop,2
4,0.8,0.75R,10,2025-11-04 16:36:00-05:00,2025-11-04 16:42:00-05:00,-20.0,-1.0,stop,6
4,0.8,0.75R,10,2025-11-05 14:08:00-05:00,2025-11-05 14:11:00-05:00,-20.0,-1.0,stop,3
4,0.8,0.75R,10,2025-11-05 15:25:00-05:00,2025-11-05 15:31:00-05:00,15.0,0.75,target,6
4,0.8,0.75R,10,2025-11-05 15:34:00-05:00,2025-11-05 15:44:00-05:00,15.0,0.75,target,10
4,0.8,0.75R,10,2025-11-05 15:46:00-05:00,2025-11-05 15:48:00-05:00,15.0,0.75,target,2
4,0.8,0.75R,10,2025-11-05 15:49:00-05:00,2025-11-05 15:51:00-05:00,15.0,0.75,target,2
4,0.8,0.75R,10,2025-11-05 15:52:00-05:00,2025-11-05 15:55:00-05:00,15.0,0.75,target,3
4,0.8,0.75R,10,2025-11-05 15:56:00-05:00,2025-11-05 15:58:00-05:00,15.0,0.75,target,2
4,0.8,0.75R,10,2025-11-05 15:59:00-05:00,2025-11-05 16:01:00-05:00,15.0,0.75,target,2
4,0.8,0.75R,10,2025-11-05 16:02:00-05:00,2025-11-05 16:05:00-05:00,-20.0,-1.0,stop,3
4,0.8,0.75R,10,2025-11-05 16:07:00-05:00,2025-11-05 16:11:00-05:00,15.0,0.75,target,4
4,0.8,0.75R,10,2025-11-05 16:12:00-05:00,2025-11-05 16:20:00-05:00,-20.0,-1.0,stop,8
4,0.8,0.75R,10,2025-11-06 15:30:00-05:00,2025-11-06 15:32:00-05:00,15.0,0.75,target,2
4,0.8,0.75R,10,2025-11-06 15:33:00-05:00,2025-11-06 15:35:00-05:00,-20.0,-1.0,stop,2
4,0.8,0.75R,10,2025-11-06 15:38:00-05:00,2025-11-06 15:40:00-05:00,15.0,0.75,target,2
4,0.8,0.75R,10,2025-11-06 15:43:00-05:00,2025-11-06 15:46:00-05:00,15.0,0.75,target,3
4,0.8,0.75R,10,2025-11-06 15:47:00-05:00,2025-11-06 15:51:00-05:00,15.0,0.75,target,4
4,0.8,0.75R,10,2025-11-06 15:52:00-05:00,2025-11-06 15:55:00-05:00,15.0,0.75,target,3
4,0.8,0.75R,10,2025-11-06 15:56:00-05:00,2025-11-06 15:58:00-05:00,15.0,0.75,target,2
4,0.8,0.75R,10,2025-11-06 15:59:00-05:00,2025-11-06 16:00:00-05:00,15.0,0.75,target,1
4,0.8,0.75R,10,2025-11-10 10:51:00-05:00,2025-11-10 10:52:00-05:00,15.0,0.75,target,1
4,0.8,0.75R,10,2025-11-10 10:56:00-05:00,2025-11-10 11:00:00-05:00,15.0,0.75,target,4
4,0.8,0.75R,10,2025-11-10 11:01:00-05:00,2025-11-10 11:05:00-05:00,-20.0,-1.0,stop,4
4,0.8,0.75R,10,2025-11-10 11:06:00-05:00,2025-11-10 11:08:00-05:00,-20.0,-1.0,stop,2
4,0.8,0.75R,10,2025-11-10 11:22:00-05:00,2025-11-10 11:23:00-05:00,15.0,0.75,target,1
4,0.8,0.75R,10,2025-11-11 09:50:00-05:00,2025-11-11 09:51:00-05:00,15.0,0.75,target,1
4,0.8,0.75R,10,2025-11-11 09:54:00-05:00,2025-11-11 09:57:00-05:00,-20.0,-1.0,stop,3
4,0.8,0.75R,10,2025-11-11 15:42:00-05:00,2025-11-11 15:51:00-05:00,-20.0,-1.0,stop,9
4,0.8,0.75R,10,2025-11-12 14:22:00-05:00,2025-11-12 14:29:00-05:00,15.0,0.75,target,7
4,0.8,0.75R,10,2025-11-12 14:30:00-05:00,2025-11-12 14:32:00-05:00,15.0,0.75,target,2
4,0.8,0.75R,10,2025-11-12 14:33:00-05:00,2025-11-12 14:37:00-05:00,-20.0,-1.0,stop,4
4,0.8,0.75R,10,2025-11-13 09:31:00-05:00,2025-11-13 09:32:00-05:00,15.0,0.75,target,1
4,0.8,0.75R,10,2025-11-13 09:33:00-05:00,2025-11-13 09:34:00-05:00,-20.0,-1.0,stop,1
4,0.8,0.75R,10,2025-11-14 12:49:00-05:00,2025-11-14 12:50:00-05:00,15.0,0.75,target,1
4,0.8,0.75R,10,2025-11-14 12:51:00-05:00,2025-11-14 12:52:00-05:00,15.0,0.75,target,1
4,0.8,0.75R,10,2025-11-14 15:19:00-05:00,2025-11-14 15:22:00-05:00,15.0,0.75,target,3
4,0.8,0.75R,10,2025-11-14 15:23:00-05:00,2025-11-14 15:27:00-05:00,-20.0,-1.0,stop,4
4,0.8,0.75R,10,2025-11-14 15:37:00-05:00,2025-11-14 15:39:00-05:00,15.0,0.75,target,2
4,0.8,0.75R,10,2025-11-14 15:41:00-05:00,2025-11-14 15:49:00-05:00,15.0,0.75,target,8
4,0.8,0.75R,10,2025-11-14 15:50:00-05:00,2025-11-14 15:51:00-05:00,-20.0,-1.0,stop,1
4,0.8,0.75R,10,2025-11-17 09:31:00-05:00,2025-11-17 09:32:00-05:00,-20.0,-1.0,stop,1
4,0.8,0.75R,10,2025-11-17 12:32:00-05:00,2025-11-17 12:36:00-05:00,-20.0,-1.0,stop,4
4,0.8,0.75R,10,2025-11-17 12:38:00-05:00,2025-11-17 12:40:00-05:00,15.0,0.75,target,2
4,0.8,0.75R,10,2025-11-17 12:41:00-05:00,2025-11-17 12:42:00-05:00,15.0,0.75,target,1
4,0.8,0.75R,10,2025-11-17 12:43:00-05:00,2025-11-17 12:45:00-05:00,15.0,0.75,target,2
4,0.8,0.75R,10,2025-11-17 12:46:00-05:00,2025-11-17 12:50:00-05:00,-20.0,-1.0,stop,4
4,0.8,0.75R,10,2025-11-17 12:51:00-05:00,2025-11-17 12:52:00-05:00,15.0,0.75,target,1
4,0.8,0.75R,10,2025-11-17 12:53:00-05:00,2025-11-17 12:58:00-05:00,15.0,0.75,target,5
4,0.8,0.75R,10,2025-11-17 13:16:00-05:00,2025-11-17 13:17:00-05:00,-20.0,-1.0,stop,1
4,0.8,0.75R,10,2025-11-17 15:00:00-05:00,2025-11-17 15:02:00-05:00,15.0,0.75,target,2
4,0.8,0.75R,10,2025-11-17 15:03:00-05:00,2025-11-17 15:04:00-05:00,15.0,0.75,target,1
4,0.8,0.75R,10,2025-11-24 11:59:00-05:00,2025-11-24 12:01:00-05:00,-20.0,-1.0,stop,2
4,0.8,0.75R,10,2025-11-24 12:12:00-05:00,2025-11-24 12:17:00-05:00,-20.0,-1.0,stop,5
4,0.8,0.75R,10,2025-11-24 14:32:00-05:00,2025-11-24 14:42:00-05:00,-20.0,-1.0,stop,10
4,0.8,0.75R,10,2025-11-24 14:45:00-05:00,2025-11-24 14:54:00-05:00,15.0,0.75,target,9
4,0.8,0.75R,10,2025-11-25 09:31:00-05:00,2025-11-25 09:32:00-05:00,-20.0,-1.0,stop,1
4,0.8,0.75R,10,2025-11-25 14:17:00-05:00,2025-11-25 14:19:00-05:00,15.0,0.75,target,2
4,0.8,0.75R,10,2025-11-25 14:20:00-05:00,2025-11-25 14:30:00-05:00,-7.5,-0.375,timeout,10
4,0.8,0.75R,10,2025-11-25 14:32:00-05:00,2025-11-25 14:37:00-05:00,15.0,0.75,target,5
4,0.8,0.75R,10,2025-11-25 14:38:00-05:00,2025-11-25 14:41:00-05:00,15.0,0.75,target,3
4,0.8,0.75R,10,2025-11-25 14:43:00-05:00,2025-11-25 14:46:00-05:00,-20.0,-1.0,stop,3
4,0.8,0.75R,10,2025-11-26 12:09:00-05:00,2025-11-26 12:12:00-05:00,-20.0,-1.0,stop,3
4,0.8,0.75R,10,2025-11-26 12:14:00-05:00,2025-11-26 12:24:00-05:00,-10.25,-0.5125,timeout,10
4,0.8,0.75R,10,2025-11-26 13:45:00-05:00,2025-11-26 13:49:00-05:00,-20.0,-1.0,stop,4
4,0.8,0.75R,10,2025-11-26 15:48:00-05:00,2025-11-26 15:51:00-05:00,15.0,0.75,target,3
4,0.8,0.75R,10,2025-11-26 16:00:00-05:00,2025-11-26 16:01:00-05:00,-20.0,-1.0,stop,1
4,0.8,0.75R,10,2025-11-26 16:02:00-05:00,2025-11-26 16:09:00-05:00,-20.0,-1.0,stop,7
4,0.8,0.75R,10,2025-11-28 11:27:00-05:00,2025-11-28 11:34:00-05:00,-20.0,-1.0,stop,7
4,0.8,0.75R,10,2025-11-28 12:38:00-05:00,2025-11-28 12:42:00-05:00,15.0,0.75,target,4
4,0.8,0.75R,10,2025-11-28 12:45:00-05:00,2025-11-28 12:51:00-05:00,-20.0,-1.0,stop,6
4,0.8,0.75R,10,2025-12-01 14:10:00-05:00,2025-12-01 14:17:00-05:00,15.0,0.75,target,7
4,0.8,0.75R,10,2025-12-01 14:18:00-05:00,2025-12-01 14:23:00-05:00,15.0,0.75,target,5
4,0.8,0.75R,10,2025-12-01 14:24:00-05:00,2025-12-01 14:31:00-05:00,15.0,0.75,target,7
4,0.8,0.75R,10,2025-12-01 14:33:00-05:00,2025-12-01 14:34:00-05:00,15.0,0.75,target,1
4,0.8,0.75R,10,2025-12-01 14:45:00-05:00,2025-12-01 14:55:00-05:00,-5.25,-0.2625,timeout,10
4,0.8,0.75R,10,2025-12-01 15:57:00-05:00,2025-12-01 16:00:00-05:00,-20.0,-1.0,stop,3
4,0.8,0.75R,10,2025-12-02 12:54:00-05:00,2025-12-02 12:57:00-05:00,15.0,0.75,target,3
4,0.8,0.75R,10,2025-12-02 12:58:00-05:00,2025-12-02 13:00:00-05:00,15.0,0.75,target,2
4,0.8,0.75R,10,2025-12-02 15:54:00-05:00,2025-12-02 15:55:00-05:00,15.0,0.75,target,1
4,0.8,0.75R,10,2025-12-02 16:02:00-05:00,2025-12-02 16:12:00-05:00,-2.25,-0.1125,timeout,10
4,0.8,0.75R,10,2025-12-03 11:11:00-05:00,2025-12-03 11:13:00-05:00,15.0,0.75,target,2
4,0.8,0.75R,10,2025-12-03 16:02:00-05:00,2025-12-03 16:12:00-05:00,3.5,0.175,timeout,10
4,0.8,0.75R,10,2025-12-03 16:13:00-05:00,2025-12-03 16:23:00-05:00,-6.75,-0.3375,timeout,10
4,0.8,0.75R,10,2025-12-04 11:05:00-05:00,2025-12-04 11:06:00-05:00,15.0,0.75,target,1
4,0.8,0.75R,10,2025-12-04 11:07:00-05:00,2025-12-04 11:10:00-05:00,-20.0,-1.0,stop,3
4,0.8,0.75R,10,2025-12-04 12:30:00-05:00,2025-12-04 12:34:00-05:00,15.0,0.75,target,4
4,0.8,0.75R,10,2025-12-04 13:08:00-05:00,2025-12-04 13:11:00-05:00,-20.0,-1.0,stop,3
4,0.8,0.75R,10,2025-12-04 14:01:00-05:00,2025-12-04 14:11:00-05:00,-4.25,-0.2125,timeout,10
4,0.8,0.75R,10,2025-12-04 14:17:00-05:00,2025-12-04 14:20:00-05:00,15.0,0.75,target,3
4,0.8,0.75R,10,2025-12-04 15:07:00-05:00,2025-12-04 15:12:00-05:00,-20.0,-1.0,stop,5
4,0.8,0.75R,10,2025-12-05 10:43:00-05:00,2025-12-05 10:46:00-05:00,15.0,0.75,target,3
4,0.8,0.75R,10,2025-12-05 10:51:00-05:00,2025-12-05 10:52:00-05:00,15.0,0.75,target,1
4,0.8,0.75R,10,2025-12-05 11:30:00-05:00,2025-12-05 11:32:00-05:00,15.0,0.75,target,2
4,0.8,0.75R,10,2025-12-05 13:23:00-05:00,2025-12-05 13:27:00-05:00,-20.0,-1.0,stop,4
4,0.8,0.75R,10,2025-12-05 14:01:00-05:00,2025-12-05 14:11:00-05:00,-3.25,-0.1625,timeout,10
4,0.8,0.75R,10,2025-12-05 14:24:00-05:00,2025-12-05 14:27:00-05:00,-20.0,-1.0,stop,3
