entry_timestamp,exit_timestamp,session_id,quality,vol_percentile,stop_points,rr,horizon,raw_points,net_points,net_R,exit_reason,holding_bars,window,validation_start,validation_end,trade_index,entry_price,path_length,max_MAE_R,max_MFE_R,final_close_R,time_to_max_MFE,time_to_max_MAE,outcome,exit_reason_path,net_R_path,window_path,mae_1R,mfe_1R,close_1R,mae_2R,mfe_2R,close_2R,mae_3R,mfe_3R,close_3R,mae_4R,mfe_4R,close_4R,mae_5R,mfe_5R,close_5R,mae_6R,mfe_6R,close_6R,mae_7R,mfe_7R,close_7R,mae_8R,mfe_8R,close_8R,mae_9R,mfe_9R,close_9R,mae_10R,mfe_10R,close_10R,mae_11R,mfe_11R,close_11R,mae_12R,mfe_12R,close_12R,mae_13R,mfe_13R,close_13R,mae_14R,mfe_14R,close_14R,mae_15R,mfe_15R,close_15R,mae_16R,mfe_16R,close_16R,mae_17R,mfe_17R,close_17R,mae_18R,mfe_18R,close_18R,mae_19R,mfe_19R,close_19R,mae_20R,mfe_20R,close_20R,mae_1,mfe_1,close_1,mae_2,mfe_2,close_2,mae_3,mfe_3,close_3,mae_4,mfe_4,close_4,mae_5,mfe_5,close_5,mae_6,mfe_6,close_6,mae_7,mfe_7,close_7,mae_8,mfe_8,close_8,mae_change_1_8,mae_change_2_8,mae_change_3_8,mae_change_5_8,mfe_change_1_8,mfe_change_2_8,mfe_change_3_8,mfe_change_5_8,close_change_1_8,close_change_2_8,close_change_3_8,close_change_5_8,mfe_minus_mae_8,mfe_to_mae_8,mae_speed_1_8,mae_speed_3_8,mae_speed_5_8,mfe_speed_1_8,mfe_speed_3_8,mfe_speed_5_8,mae_path_std_8,mfe_path_std_8,close_path_std_8,final_profitable,early_adverse,recovery_group,_window_numeric,cross_bar_mae_0_70,cross_bucket_mae_0_70,recovery_0_70_m0_20,recovery_0_70_p0_00,recovery_0_70_p0_25,recovery_0_70_p0_50,recovery_0_70_p0_75,recovery_0_70_p1_00,cross_bar_mae_0_75,cross_bucket_mae_0_75,recovery_0_75_m0_20,recovery_0_75_p0_00,recovery_0_75_p0_25,recovery_0_75_p0_50,recovery_0_75_p0_75,recovery_0_75_p1_00,cross_bar_mae_0_80,cross_bucket_mae_0_80,recovery_0_80_m0_20,recovery_0_80_p0_00,recovery_0_80_p0_25,recovery_0_80_p0_50,recovery_0_80_p0_75,recovery_0_80_p1_00,cross_bar_mae_0_85,cross_bucket_mae_0_85,recovery_0_85_m0_20,recovery_0_85_p0_00,recovery_0_85_p0_25,recovery_0_85_p0_50,recovery_0_85_p0_75,recovery_0_85_p1_00,cross_bar_mae_0_90,cross_bucket_mae_0_90,recovery_0_90_m0_20,recovery_0_90_p0_00,recovery_0_90_p0_25,recovery_0_90_p0_50,recovery_0_90_p0_75,recovery_0_90_p1_00,cross_bar_mae_0_95,cross_bucket_mae_0_95,recovery_0_95_m0_20,recovery_0_95_p0_00,recovery_0_95_p0_25,recovery_0_95_p0_50,recovery_0_95_p0_75,recovery_0_95_p1_00,cross_bar_mae_1_00,cross_bucket_mae_1_00,recovery_1_00_m0_20,recovery_1_00_p0_00,recovery_1_00_p0_25,recovery_1_00_p0_50,recovery_1_00_p0_75,recovery_1_00_p1_00,triggered,strategy_R
2025-11-04 14:43:00-05:00,2025-11-04 15:01:00-05:00,2025-11-03,0.7649715180225451,0.5887400171605834,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,18,18,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00,444,25586.0,21,1.19,0.41,-0.21,7,18,LOSS,stop,-1.0444,18,0.43,-0.01,-0.27,0.79,0.0,-0.52,0.79,0.11,-0.05,0.79,0.17,-0.15,0.79,0.17,0.04,0.79,0.27,0.15,0.79,0.41,0.0,0.79,0.41,0.02,0.79,0.41,-0.41,0.79,0.41,-0.21,0.79,0.41,0.03,0.95,0.41,-0.81,0.95,0.41,-0.37,0.95,0.41,-0.41,0.95,0.41,-0.36,0.95,0.41,-0.8,0.99,0.41,-0.9,1.19,0.41,-0.44,1.19,0.41,-0.41,1.19,0.41,-0.21,0.43,-0.01,-0.27,0.79,0.0,-0.52,0.79,0.11,-0.05,0.79,0.17,-0.15,0.79,0.17,0.04,0.79,0.27,0.15,0.79,0.41,0.0,0.79,0.41,0.02,0.36,0.0,0.0,0.0,0.42,0.41,0.3,0.2399999999999999,0.29,0.54,0.07,-0.02,-0.38,0.5189873417721519,0.09875,0.0,0.0,0.05125,0.06,0.0799999999999999,0.1272792206135785,0.1632209282799587,0.2127204738618264,False,True,FAILURE,18.0,2.0,BAR_1_2,3.0,5.0,,,,,2.0,BAR_1_2,3.0,5.0,,,,,12.0,BAR_11_20,,,,,,,12.0,BAR_11_20,,,,,,,12.0,BAR_11_20,,,,,,,12.0,BAR_11_20,,,,,,,18.0,BAR_11_20,,,,,,,True,-0.7
2025-11-05 16:15:00-05:00,2025-11-05 16:24:00-05:00,2025-11-04,0.8308783415166394,0.5666116647966031,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,9,18,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00,445,25709.75,21,1.02,0.07,-0.85,1,9,LOSS,stop,-1.0444,18,0.26,0.07,-0.05,0.54,0.07,-0.46,0.68,0.07,-0.62,0.84,0.07,-0.7,0.84,0.07,-0.47,0.84,0.07,-0.67,0.84,0.07,-0.56,0.84,0.07,-0.62,1.02,0.07,-0.94,1.02,0.07,-0.87,1.02,0.07,-0.91,1.02,0.07,-0.79,1.02,0.07,-0.65,1.02,0.07,-0.4,1.02,0.07,-0.47,1.02,0.07,-0.65,1.02,0.07,-0.6,1.02,0.07,-0.85,1.02,0.07,-0.82,1.02,0.07,-0.85,0.26,0.07,-0.05,0.54,0.07,-0.46,0.68,0.07,-0.62,0.84,0.07,-0.7,0.84,0.07,-0.47,0.84,0.07,-0.67,0.84,0.07,-0.56,0.84,0.07,-0.62,0.58,0.2999999999999999,0.1599999999999999,0.0,0.0,0.0,0.0,0.0,-0.57,-0.1599999999999999,0.0,-0.15,-0.77,0.0833333333333333,0.105,0.0319999999999999,0.0,0.00875,0.0,0.0,0.2127372625027003,0.0,0.2082194927062717,False,True,FAILURE,18.0,4.0,BAR_3_4,,,,,,,4.0,BAR_3_4,,,,,,,4.0,BAR_3_4,,,,,,,9.0,BAR_7_10,,,,,,,9.0,BAR_7_10,,,,,,,9.0,BAR_7_10,,,,,,,9.0,BAR_7_10,,,,,,,True,-0.7
2025-12-04 14:22:00-05:00,2025-12-04 14:25:00-05:00,2025-12-03,0.7722607110561125,0.5586808071492875,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,3,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00,446,25500.0,21,4.45,0.52,-3.62,1,16,LOSS,stop,-1.0444,19,0.48,0.52,-0.06,0.66,0.52,-0.47,1.36,0.52,-0.96,1.4,0.52,-1.33,1.96,0.52,-1.9,2.05,0.52,-1.89,2.05,0.52,-1.28,2.05,0.52,-1.47,2.05,0.52,-1.55,2.35,0.52,-2.32,2.59,0.52,-2.5,2.91,0.52,-2.87,3.78,0.52,-3.52,4.02,0.52,-3.98,4.4,0.52,-4.28,4.45,0.52,-3.67,4.45,0.52,-3.57,4.45,0.52,-3.63,4.45,0.52,-3.06,4.45,0.52,-3.62,0.48,0.52,-0.06,0.66,0.52,-0.47,1.36,0.52,-0.96,1.4,0.52,-1.33,1.96,0.52,-1.9,2.05,0.52,-1.89,2.05,0.52,-1.28,2.05,0.52,-1.47,1.5699999999999998,1.3899999999999997,0.6899999999999997,0.0899999999999998,0.0,0.0,0.0,0.0,-1.41,-1.0,-0.51,0.4299999999999999,-1.5299999999999998,0.2536585365853658,0.25625,0.1379999999999999,0.0299999999999999,0.065,0.0,0.0,0.643060483713846,0.0,0.6486469433697019,False,True,FAILURE,19.0,3.0,BAR_3_4,,,,,,,3.0,BAR_3_4,,,,,,,3.0,BAR_3_4,,,,,,,3.0,BAR_3_4,,,,,,,3.0,BAR_3_4,,,,,,,3.0,BAR_3_4,,,,,,,3.0,BAR_3_4,,,,,,,True,-0.7
2026-01-08 09:36:00-05:00,2026-01-08 09:42:00-05:00,2026-01-07,0.7546441314718091,0.5918143293151528,25.0,1.75,20,43.75,42.64,1.7056,target,6,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00,447,25705.25,21,0.98,4.31,3.2,9,1,WIN,target,1.7056,19,0.98,0.09,-0.35,0.98,1.09,0.66,0.98,1.15,1.05,0.98,1.56,0.49,0.98,1.56,1.08,0.98,3.28,2.65,0.98,3.34,3.21,0.98,3.68,3.32,0.98,4.31,3.49,0.98,4.31,2.04,0.98,4.31,1.31,0.98,4.31,2.09,0.98,4.31,2.22,0.98,4.31,2.77,0.98,4.31,2.86,0.98,4.31,1.81,0.98,4.31,2.27,0.98,4.31,2.13,0.98,4.31,2.53,0.98,4.31,3.2,0.98,0.09,-0.35,0.98,1.09,0.66,0.98,1.15,1.05,0.98,1.56,0.49,0.98,1.56,1.08,0.98,3.28,2.65,0.98,3.34,3.21,0.98,3.68,3.32,0.0,0.0,0.0,0.0,3.5900000000000003,2.59,2.53,2.12,3.67,2.66,2.27,2.24,2.7,3.755102040816327,0.1225,0.0,0.0,0.46,0.506,0.7066666666666667,0.0,1.3002465425558998,1.3671966887446318,True,True,RECOVERY,19.0,1.0,BAR_1_2,2.0,2.0,2.0,2.0,3.0,3.0,1.0,BAR_1_2,2.0,2.0,2.0,2.0,3.0,3.0,1.0,BAR_1_2,2.0,2.0,2.0,2.0,3.0,3.0,1.0,BAR_1_2,2.0,2.0,2.0,2.0,3.0,3.0,1.0,BAR_1_2,2.0,2.0,2.0,2.0,3.0,3.0,1.0,BAR_1_2,2.0,2.0,2.0,2.0,3.0,3.0,,NO_CROSS,,,,,,,True,-0.7
2026-02-11 13:12:00-05:00,2026-02-11 13:16:00-05:00,2026-02-10,1.0,0.5085718053540815,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,4,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00,449,25215.0,21,2.91,0.57,-2.01,3,18,LOSS,stop,-1.0444,20,0.3,0.31,0.04,0.3,0.4,0.17,0.3,0.57,0.42,1.06,0.57,-0.98,1.29,0.57,-1.25,1.66,0.57,-1.34,1.66,0.57,-0.95,1.66,0.57,-0.5,1.66,0.57,-0.67,1.66,0.57,-1.12,1.66,0.57,-1.14,1.78,0.57,-1.25,1.78,0.57,-1.17,1.78,0.57,-1.16,2.02,0.57,-1.88,2.6,0.57,-2.44,2.6,0.57,-2.46,2.91,0.57,-2.2,2.91,0.57,-2.13,2.91,0.57,-2.01,0.3,0.31,0.04,0.3,0.4,0.17,0.3,0.57,0.42,1.06,0.57,-0.98,1.29,0.57,-1.25,1.66,0.57,-1.34,1.66,0.57,-0.95,1.66,0.57,-0.5,1.36,1.36,1.36,0.3699999999999999,0.2599999999999999,0.1699999999999999,0.0,0.0,-0.54,-0.67,-0.92,0.75,-1.09,0.3433734939759036,0.2075,0.2719999999999999,0.1233333333333333,0.07125,0.0,0.0,0.6389598131785307,0.1023910570871722,0.6833622235472404,False,True,FAILURE,20.0,4.0,BAR_3_4,,,,,,,4.0,BAR_3_4,,,,,,,4.0,BAR_3_4,,,,,,,4.0,BAR_3_4,,,,,,,4.0,BAR_3_4,,,,,,,4.0,BAR_3_4,,,,,,,4.0,BAR_3_4,,,,,,,True,-0.7
2026-02-12 15:31:00-05:00,2026-02-12 15:38:00-05:00,2026-02-11,1.0,0.5876522044925052,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,7,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00,450,24796.25,21,1.54,2.93,2.81,20,10,LOSS,stop,-1.0444,20,0.29,0.51,-0.29,0.5,0.51,-0.44,0.84,0.51,-0.35,0.84,0.51,-0.76,0.87,0.51,-0.56,0.99,0.51,-0.76,1.05,0.51,-0.78,1.05,0.51,-0.65,1.45,0.51,-1.21,1.54,0.51,-0.81,1.54,0.51,-0.57,1.54,0.51,-0.1,1.54,0.51,-0.32,1.54,0.51,0.15,1.54,0.67,0.34,1.54,0.74,0.54,1.54,1.11,0.97,1.54,1.11,0.71,1.54,2.13,2.02,1.54,2.93,2.81,0.29,0.51,-0.29,0.5,0.51,-0.44,0.84,0.51,-0.35,0.84,0.51,-0.76,0.87,0.51,-0.56,0.99,0.51,-0.76,1.05,0.51,-0.78,1.05,0.51,-0.65,0.76,0.55,0.21,0.18,0.0,0.0,0.0,0.0,-0.36,-0.21,-0.3,-0.0899999999999999,-0.54,0.4857142857142857,0.13125,0.042,0.06,0.06375,0.0,0.0,0.2723410414482967,0.0,0.1950778232984394,False,True,FAILURE,20.0,3.0,BAR_3_4,12.0,14.0,15.0,16.0,17.0,19.0,3.0,BAR_3_4,12.0,14.0,15.0,16.0,17.0,19.0,3.0,BAR_3_4,12.0,14.0,15.0,16.0,17.0,19.0,5.0,BAR_5_6,12.0,14.0,15.0,16.0,17.0,19.0,6.0,BAR_5_6,12.0,14.0,15.0,16.0,17.0,19.0,6.0,BAR_5_6,12.0,14.0,15.0,16.0,17.0,19.0,7.0,BAR_7_10,12.0,14.0,15.0,16.0,17.0,19.0,True,-0.7
2026-02-16 11:38:00-05:00,2026-02-16 11:45:00-05:00,2026-02-15,0.8138084670836507,0.4817090861136753,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,7,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00,453,24683.0,21,2.01,0.5,-1.63,1,15,LOSS,stop,-1.0444,20,-0.05,0.5,0.39,-0.01,0.5,0.17,0.45,0.5,-0.33,0.6,0.5,-0.55,0.75,0.5,-0.41,0.85,0.5,-0.75,1.02,0.5,-0.72,1.33,0.5,-1.32,1.33,0.5,-1.31,1.5,0.5,-1.44,1.84,0.5,-1.62,1.93,0.5,-1.84,1.94,0.5,-1.89,1.94,0.5,-1.8,2.01,0.5,-1.82,2.01,0.5,-1.61,2.01,0.5,-1.73,2.01,0.5,-1.53,2.01,0.5,-1.63,2.01,0.5,-1.63,-0.05,0.5,0.39,-0.01,0.5,0.17,0.45,0.5,-0.33,0.6,0.5,-0.55,0.75,0.5,-0.41,0.85,0.5,-0.75,1.02,0.5,-0.72,1.33,0.5,-1.32,1.38,1.34,0.8800000000000001,0.5800000000000001,0.0,0.0,0.0,0.0,-1.71,-1.49,-0.99,-0.91,-0.8300000000000001,0.3759398496240601,0.16625,0.176,0.1933333333333333,0.0625,0.0,0.0,0.4794267410147248,0.0,0.5391792704790177,False,True,FAILURE,20.0,5.0,BAR_5_6,,,,,,,5.0,BAR_5_6,,,,,,,6.0,BAR_5_6,,,,,,,6.0,BAR_5_6,,,,,,,7.0,BAR_7_10,,,,,,,7.0,BAR_7_10,,,,,,,7.0,BAR_7_10,,,,,,,False,-1.63
2026-02-17 15:38:00-05:00,2026-02-17 15:41:00-05:00,2026-02-16,1.0,0.4284144357993757,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,3,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00,455,24738.25,21,2.31,0.1,-0.83,1,6,LOSS,stop,-1.0444,20,0.26,0.1,-0.17,0.83,0.1,-0.76,1.33,0.1,-1.24,1.72,0.1,-1.71,1.94,0.1,-1.79,2.31,0.1,-1.75,2.31,0.1,-1.49,2.31,0.1,-1.49,2.31,0.1,-0.9,2.31,0.1,-1.25,2.31,0.1,-1.07,2.31,0.1,-0.61,2.31,0.1,-0.32,2.31,0.1,-0.64,2.31,0.1,-0.64,2.31,0.1,-0.72,2.31,0.1,-0.56,2.31,0.1,-0.61,2.31,0.1,-0.9,2.31,0.1,-0.83,0.26,0.1,-0.17,0.83,0.1,-0.76,1.33,0.1,-1.24,1.72,0.1,-1.71,1.94,0.1,-1.79,2.31,0.1,-1.75,2.31,0.1,-1.49,2.31,0.1,-1.49,2.05,1.48,0.98,0.3700000000000001,0.0,0.0,0.0,0.0,-1.32,-0.73,-0.25,0.3,-2.21,0.0432900432900432,0.28875,0.196,0.1233333333333333,0.0125,0.0,0.0,0.7651505454110695,0.0,0.567576300723398,False,True,FAILURE,20.0,2.0,BAR_1_2,,,,,,,2.0,BAR_1_2,,,,,,,2.0,BAR_1_2,,,,,,,3.0,BAR_3_4,,,,,,,3.0,BAR_3_4,,,,,,,3.0,BAR_3_4,,,,,,,3.0,BAR_3_4,,,,,,,True,-0.7
2026-02-18 13:51:00-05:00,2026-02-18 14:11:00-05:00,2026-02-17,1.0,0.4833267396369071,25.0,1.75,20,-11.75,-12.86,-0.5144,timeout,20,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00,456,25012.75,21,0.96,1.23,-0.47,2,8,LOSS,timeout,-0.5144,20,0.03,0.78,0.72,0.03,1.23,0.53,0.66,1.23,-0.36,0.83,1.23,-0.63,0.83,1.23,-0.65,0.83,1.23,-0.21,0.83,1.23,-0.46,0.96,1.23,-0.58,0.96,1.23,-0.51,0.96,1.23,-0.51,0.96,1.23,-0.06,0.96,1.23,-0.38,0.96,1.23,-0.73,0.96,1.23,-0.29,0.96,1.23,-0.38,0.96,1.23,-0.18,0.96,1.23,-0.22,0.96,1.23,-0.01,0.96,1.23,-0.36,0.96,1.23,-0.47,0.03,0.78,0.72,0.03,1.23,0.53,0.66,1.23,-0.36,0.83,1.23,-0.63,0.83,1.23,-0.65,0.83,1.23,-0.21,0.83,1.23,-0.46,0.96,1.23,-0.58,0.93,0.93,0.2999999999999999,0.13,0.4499999999999999,0.0,0.0,0.0,-1.2999999999999998,-1.11,-0.2199999999999999,0.07,0.27,1.28125,0.12,0.0599999999999999,0.0433333333333333,0.15375,0.0,0.0,0.3759939209235018,0.1590990257669731,0.5350834380863284,False,True,FAILURE,20.0,4.0,BAR_3_4,11.0,,,,,,4.0,BAR_3_4,11.0,,,,,,4.0,BAR_3_4,11.0,,,,,,8.0,BAR_7_10,11.0,,,,,,8.0,BAR_7_10,11.0,,,,,,8.0,BAR_7_10,11.0,,,,,,,NO_CROSS,,,,,,,True,-0.7
2026-02-18 14:37:00-05:00,2026-02-18 14:57:00-05:00,2026-02-17,1.0,0.4977493516198514,25.0,1.75,20,43.75,42.64,1.7056,target,20,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00,458,24928.25,21,0.93,2.66,2.48,20,10,WIN,target,1.7056,20,0.11,0.47,0.17,0.25,0.6,-0.03,0.35,0.6,-0.11,0.79,0.6,-0.42,0.79,0.6,0.17,0.79,0.6,0.4,0.79,0.6,0.1,0.79,0.6,-0.01,0.79,0.6,-0.35,0.93,0.6,-0.77,0.93,0.6,-0.34,0.93,0.6,0.06,0.93,0.6,0.36,0.93,0.66,0.18,0.93,0.81,0.69,0.93,1.06,0.94,0.93,1.06,0.89,0.93,1.36,1.09,0.93,1.64,1.58,0.93,2.66,2.48,0.11,0.47,0.17,0.25,0.6,-0.03,0.35,0.6,-0.11,0.79,0.6,-0.42,0.79,0.6,0.17,0.79,0.6,0.4,0.79,0.6,0.1,0.79,0.6,-0.01,0.68,0.54,0.44,0.0,0.13,0.0,0.0,0.0,-0.18,0.0199999999999999,0.1,-0.18,-0.19,0.7594936708860759,0.09875,0.088,0.0,0.075,0.0,0.0,0.2935375371469307,0.0459619407771255,0.241479812820865,True,True,RECOVERY,20.0,4.0,BAR_3_4,5.0,5.0,6.0,15.0,16.0,18.0,4.0,BAR_3_4,5.0,5.0,6.0,15.0,16.0,18.0,10.0,BAR_7_10,12.0,12.0,13.0,15.0,16.0,18.0,10.0,BAR_7_10,12.0,12.0,13.0,15.0,16.0,18.0,10.0,BAR_7_10,12.0,12.0,13.0,15.0,16.0,18.0,,NO_CROSS,,,,,,,,NO_CROSS,,,,,,,True,-0.7
2026-02-23 12:36:00-05:00,2026-02-23 12:43:00-05:00,2026-02-22,1.0,0.4217284276231922,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,7,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00,460,24701.25,21,2.0,0.95,-1.99,4,20,LOSS,stop,-1.0444,20,0.0,0.73,0.51,0.0,0.73,0.58,0.0,0.83,0.76,0.0,0.95,0.57,0.4,0.95,-0.1,0.69,0.95,-0.49,1.06,0.95,-0.88,1.06,0.95,0.01,1.06,0.95,-0.66,1.06,0.95,-0.39,1.06,0.95,-0.04,1.06,0.95,0.08,1.06,0.95,-0.01,1.06,0.95,-0.73,1.06,0.95,-0.29,1.15,0.95,-1.09,1.9,0.95,-1.53,1.9,0.95,-1.56,1.9,0.95,-1.78,2.0,0.95,-1.99,0.0,0.73,0.51,0.0,0.73,0.58,0.0,0.83,0.76,0.0,0.95,0.57,0.4,0.95,-0.1,0.69,0.95,-0.49,1.06,0.95,-0.88,1.06,0.95,0.01,1.06,1.06,1.06,0.66,0.2199999999999999,0.2199999999999999,0.12,0.0,-0.5,-0.57,-0.75,0.11,-0.1100000000000001,0.8962264150943395,0.1325,0.212,0.22,0.11875,0.024,0.0,0.4773868601938204,0.1014185105674219,0.5865638438031642,False,True,FAILURE,20.0,7.0,BAR_7_10,8.0,8.0,,,,,7.0,BAR_7_10,8.0,8.0,,,,,7.0,BAR_7_10,8.0,8.0,,,,,7.0,BAR_7_10,8.0,8.0,,,,,7.0,BAR_7_10,8.0,8.0,,,,,7.0,BAR_7_10,8.0,8.0,,,,,7.0,BAR_7_10,8.0,8.0,,,,,False,-1.99
2026-02-27 13:05:00-05:00,2026-02-27 13:25:00-05:00,2026-02-26,0.9375766338559064,0.4316980966196316,25.0,1.75,20,40.0,38.89,1.5556,timeout,20,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00,464,24919.5,21,0.96,1.69,1.6,20,2,WIN,timeout,1.5556,20,0.64,0.01,-0.54,0.96,0.01,-0.92,0.96,0.01,-0.35,0.96,0.01,-0.1,0.96,0.24,-0.1,0.96,0.24,-0.31,0.96,0.24,0.24,0.96,0.34,0.06,0.96,0.34,0.27,0.96,0.52,0.52,0.96,0.55,0.24,0.96,0.58,0.48,0.96,0.58,0.49,0.96,1.01,0.84,0.96,1.13,0.61,0.96,1.53,1.53,0.96,1.53,0.83,0.96,1.53,1.08,0.96,1.53,1.06,0.96,1.69,1.6,0.64,0.01,-0.54,0.96,0.01,-0.92,0.96,0.01,-0.35,0.96,0.01,-0.1,0.96,0.24,-0.1,0.96,0.24,-0.31,0.96,0.24,0.24,0.96,0.34,0.06,0.3199999999999999,0.0,0.0,0.0,0.33,0.33,0.33,0.1,0.6000000000000001,0.98,0.41,0.16,-0.6199999999999999,0.3541666666666667,0.12,0.0,0.0,0.0425,0.066,0.0333333333333333,0.1131370849898475,0.1401784576887618,0.3640545485029878,True,True,RECOVERY,20.0,2.0,BAR_1_2,4.0,7.0,9.0,10.0,14.0,16.0,2.0,BAR_1_2,4.0,7.0,9.0,10.0,14.0,16.0,2.0,BAR_1_2,4.0,7.0,9.0,10.0,14.0,16.0,2.0,BAR_1_2,4.0,7.0,9.0,10.0,14.0,16.0,2.0,BAR_1_2,4.0,7.0,9.0,10.0,14.0,16.0,2.0,BAR_1_2,4.0,7.0,9.0,10.0,14.0,16.0,,NO_CROSS,,,,,,,True,-0.7
2026-02-27 13:26:00-05:00,2026-02-27 13:29:00-05:00,2026-02-26,0.8591063143433781,0.5788342344718449,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,3,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00,465,24882.75,21,1.94,0.32,-1.01,1,16,LOSS,stop,-1.0444,20,0.12,0.32,0.02,0.75,0.32,-0.7,1.41,0.32,-1.14,1.41,0.32,-0.94,1.41,0.32,-1.21,1.41,0.32,-0.62,1.41,0.32,-0.75,1.41,0.32,-0.77,1.41,0.32,-0.74,1.41,0.32,-0.95,1.41,0.32,-0.46,1.41,0.32,-0.93,1.41,0.32,-0.97,1.71,0.32,-1.57,1.85,0.32,-1.62,1.94,0.32,-1.53,1.94,0.32,-1.3,1.94,0.32,-1.17,1.94,0.32,-1.26,1.94,0.32,-1.01,0.12,0.32,0.02,0.75,0.32,-0.7,1.41,0.32,-1.14,1.41,0.32,-0.94,1.41,0.32,-1.21,1.41,0.32,-0.62,1.41,0.32,-0.75,1.41,0.32,-0.77,1.29,0.6599999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.79,-0.07,0.3699999999999999,0.4399999999999999,-1.09,0.2269503546099291,0.17625,0.0,0.0,0.04,0.0,0.0,0.4817212442303714,0.0,0.3800352427266262,False,True,FAILURE,20.0,2.0,BAR_1_2,,,,,,,2.0,BAR_1_2,,,,,,,3.0,BAR_3_4,,,,,,,3.0,BAR_3_4,,,,,,,3.0,BAR_3_4,,,,,,,3.0,BAR_3_4,,,,,,,3.0,BAR_3_4,,,,,,,True,-0.7
2026-03-02 13:47:00-05:00,2026-03-02 14:07:00-05:00,2026-03-01,1.0,0.4756780517824959,25.0,1.75,20,-13.25,-14.36,-0.5744,timeout,20,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00,466,24986.75,21,0.88,0.79,-0.53,13,2,LOSS,timeout,-0.5744,20,0.84,0.12,-0.77,0.88,0.12,-0.5,0.88,0.12,-0.59,0.88,0.12,-0.05,0.88,0.16,-0.04,0.88,0.16,-0.27,0.88,0.16,-0.25,0.88,0.33,0.23,0.88,0.33,-0.08,0.88,0.33,0.19,0.88,0.74,0.44,0.88,0.74,0.6,0.88,0.79,0.6,0.88,0.79,0.42,0.88,0.79,0.12,0.88,0.79,-0.05,0.88,0.79,-0.42,0.88,0.79,-0.24,0.88,0.79,-0.55,0.88,0.79,-0.53,0.84,0.12,-0.77,0.88,0.12,-0.5,0.88,0.12,-0.59,0.88,0.12,-0.05,0.88,0.16,-0.04,0.88,0.16,-0.27,0.88,0.16,-0.25,0.88,0.33,0.23,0.04,0.0,0.0,0.0,0.21,0.21,0.21,0.17,1.0,0.73,0.82,0.27,-0.55,0.375,0.11,0.0,0.0,0.04125,0.042,0.0566666666666666,0.0141421356237309,0.0710005030163268,0.3286770016727234,False,True,FAILURE,20.0,1.0,BAR_1_2,4.0,8.0,11.0,12.0,,,1.0,BAR_1_2,4.0,8.0,11.0,12.0,,,1.0,BAR_1_2,4.0,8.0,11.0,12.0,,,2.0,BAR_1_2,4.0,8.0,11.0,12.0,,,,NO_CROSS,,,,,,,,NO_CROSS,,,,,,,,NO_CROSS,,,,,,,True,-0.7
